Titre,URL,Note,Pseudo,Avis
,https://www.allocine.fr/film/fichefilm-296168/critiques/spectateurs/?page=45,"4,0",Arno M.,"Christopher NOLAN retrace la vie de Robert Oppenheimer, le père de la bombe atomique avec au centre de l'intrigue, la course à la bombe mais aussi les tendances communistes du scientifique. Comme à son habitude, (l'excellent TENET , INCEPTION...) le réalisateur brouille les cartes. Trois univers sont développés en parallèle. Le premier, et le plus important suit la vie d'Oppenheimer depuis ses études en Europe. La course à la bombe à Los Alamos, en occupant la majorité. Le montage du premier essai Trinity est un modèle de suspense. On a beau connaître le résultat, le suspense est intense.Les deux autres lignes temporaires, s'intéressant aux auditions de Oppenheimer pour le maintient de son habilitation et celle  Lewis Strauss devant le Congrés pour un poste ministériel. Chacune a sa propre entité visuelle. Celle s'intéressant à  Lewis Strauss en noir et blanc va renforcer le coté film noir. Pour autant le film n'est pas dénoué de fonds avec une réflexion sur la science, et sur ses concéquences. Le moment le plus touchant étant la scène final entre Oppenheimer et Einstein."
,https://www.allocine.fr/film/fichefilm-296168/critiques/spectateurs/?page=45,"3,5",pjmo,"Bon film , un peu long mais intéressant sur la démarche de la fabrication de la bombe atomique ! A cette date Oppenheimer et Einstein ont tort car pour le moment cela amène la crainte d une guerre atomique et donc la paix avec les plus grandes forces militaires ! ceci dit il suffit d un fou suicidaire pour faire exploser la planète , et tant pis pour nous , car l humain en sera responsable. Une bonne réflexion a se faire suite a ce film , mais sans conviction sur les décisions de certains hommes de pouvoir.....qui ne pensent qu' a un intérêt ! Bonne interprétation des acteurs , pris d attention dans les dialogues et réflexions des acteurs dans leurs rôles , le temps a du passer plus vite !"
,https://www.allocine.fr/film/fichefilm-296168/critiques/spectateurs/?page=45,"4,5",Stéphane Hardy,Un film à la construction narrative très intelligente. Villaine Murphy est excellent dans le rôle-titre.Je n'ai pas vu le temps passer.
,https://www.allocine.fr/film/fichefilm-296168/critiques/spectateurs/?page=45,"4,5",papamobile,"Meme si Nolan est Anglais , le cinema américain a de beaux restes , les acteurs jouent bien , la restitution des espaces et des decors sont parfaits , l'histoire est tres bien racontée même s'il faut s'accrocher pour suivre qui dit quoi et pense quoi .. tres bon film malgré ses 3h qui passent vite ."
,https://www.allocine.fr/film/fichefilm-296168/critiques/spectateurs/?page=45,"2,5",Carole BENAIM,Chiant ! Belles performances de la très belle brochette de beaux noms mais...chiant !..et c'est loooooong !!!!
,https://www.allocine.fr/film/fichefilm-296168/critiques/spectateurs/?page=45,"2,5",Rémi,"Confus et superficiel comme souvent avec Nolan. Mais ici la musique et le montage, prétentieux et embarrassants, ne prennent pas et de fait la magie non plus. Le sujet est grave mais le poids n'est porté que par Oppenheimer, correctement interprété par Cillian Murphy, et au final on peine à savoir ce qu'on devrait ressentir. Le personnage de Strauss que Robert Downey jr rend plus intéressant qu'""Oppie"", prend au final un peu trop d'espace quand la politique prend la place de la science bien vite oubliée. Passée la première heure où je me suis vraiment demandé ce que je faisais là, gêné par le ridicule du traitement des études du protagoniste tel un voyage initiatique dans un temple shaolin et la rencontre des femmes de sa vie. Il y a quelques bonnes scène perdues au cours des 2 longues heures restantes. L'histoire elle-même mérite quelques documentaires complémentaires. J'ai quand même souris aux ""cameos"" de Richard Feynman qu'on voit jouer de ses percussions légendaires et s'abriter des UVs de trinity derrière le pare-brise d'un vehicule. Je serais tenté de dire qu'il mériterait un biopic lui aussi, mais nous avons heureusement de précieux enregistrements qui témoignent de sa qualité de conteur, de visionnaire, de clown et de sa vraie passion de la physique. Autant de choses qui manquent dans ce film."
,https://www.allocine.fr/film/fichefilm-296168/critiques/spectateurs/?page=45,"2,0",a-d-r-i-e-n,"2/5. Pas terrible. D'habitude avec Chris Nolan c'est ""comment raconter simplement une histoire complexe"". Cette fois c'est l'inverse. Histoire assez banale (
spoiler: 
découverte scientifique puis magouilles politiciennes et enjeux de pouvoirs)
 mais racontée de façon confuse et décousue. On s'y perd. Trop de personnages différents, trop d'aller/retour dans les différentes époques, trop de parlote et pour un film trop long! Ca s'étire longuement pendant 3 heures, avec parfois quelques moments à faux-suspens rythmés uniquement par la musique et des prises de paroles qui s'enchainent rapidement pour finir en pétard mouillé. Pas de moments vraiment surprenants, pas de vrais séquences explicatives comme dans Inception, Tenet ou Interstellar... Un film plat alors que les films à thématique scientifiques sont plutôt une réussite avec Nolan. Mais le genre du biopic est-il vraiment fait pour lui? Très bons jeux d'acteurs et très bonne qualité visuelle, mais c'est tout."
,https://www.allocine.fr/film/fichefilm-296168/critiques/spectateurs/?page=45,"4,0",Aaron,"On ne peut appeler qu’un exploit du cinéma de rendre accessible, de faire un blockbuster à propos d’un physicien, sujet pourtant peu attirant aux premiers abords, mais traité avec la plus grande finesse et l’ambiguïté sui accroche, via une mise en scène haletante et un Celian Murphy brillant."
,https://www.allocine.fr/film/fichefilm-296168/critiques/spectateurs/?page=45,"4,0",Joseph,"Je peux déjà remercier Christopher Nolan pour cette distribution de folie, Chaque acteur correspond admirablement à son rôle, à commencer par Cillian Murphy dans le rôle de Julius Robert Oppenheimer qui reflète dignement le génie du physicien dans sa façon de s’exprimer, dans sa gestuelle et même dans son regard. Il nous a fait ressentir l’amalgame de ces caractères et émotions qui sont passés par l’obstination, la fierté, la culpabilité… Je souhaite également accorder une mention honorable à Florence Pugh dans le rôle de Jean, premier grand amour de Robert. Egalement partisante du Parti communiste, ce qui nuira à leur relation. Son jeu d’acteur pour l’amour qu’elle porte envers lui est, je trouve, représentatif de leur liaison. L’intrigue du film est non seulement les rouages de la création de la bombe A et l’épopée d’Oppenheimer mais également une confrontation entre Robert Oppenheimer et Lewis Strauss interprété par Robert Downey Jr. qui est amené à le détester pour des raisons personnelles et politiques. Oppenheimer est un film débordant de dialogue et d’informations, j’ai tellement appris pendant ces trois heures, j’ai été totalement submergé par l’histoire que je ne les ai même pas vu passées. Le patriotisme américain est nettement remarquable avec l’utilisation de cette arme de destruction massive, destinée à causer de réels génocides, pour éviter d’envahir le Japon par leurs îles et donc de subir de nombreuses pertes américaines. La réalisation osée de Christopher Nolan fut une véritable réussite, qui retrace dans son style a lui la vie d’un génie de la physique théorique, directeur du projet scientifique de Manhattan qui créa l’arme qui changera le monde à jamais."
,https://www.allocine.fr/film/fichefilm-296168/critiques/spectateurs/?page=45,"4,5",Arthur,"Ce film est magique.L'ambiance, la musique, l'acting, les visuels tout y est.Les 2 premières heures du film consacrées à la création de la bombe sont d'une intensité rarement vue dans le cinéma, et c'était limite suffisant, mais la dernière heure arrive et la, c'est le comble.Cette dernière heure est pour moi un CHEF D'ŒUVRE, l'intensité y est encore plus élevé que les 2 premières.Nolan avec ce film prouve encore une fois qu'il est le boss du cinéma de notre époque."
,https://www.allocine.fr/film/fichefilm-296168/critiques/spectateurs/?page=45,"4,5",Pierre Augereau,"J'ai passé un très bon moment. Comme souvent avec Christopher Nolan, il faut rester attentif dans la durée, mais cela se fait sans difficulté. La multitude des angles narratifs permet d'appréhender le chemin vers la réalisation de la bombe atomique tout en saisissant les enjeux politiques complexes de l'époque. Le casting cinq étoiles est très largement à la hauteur. Cillian Murphy et Emily Blunt sont excellents, mention spéciale à Robert Downey junior. Évidemment, Matt Damon est à la hauteur. L'ensemble est valorisé par une réalisation brillante. En résumé, selon moi une vraie réussite."
,https://www.allocine.fr/film/fichefilm-296168/critiques/spectateurs/?page=45,"5,0",Tanguyman,"Nolan nous démontre encore une fois son talent indéniable pour raconter des histoires complexes. Bien que ce soit probablement le film le moins mémorable de sa filmographie, il prône aux côtés de Dunkerque dans la catégorie ""hors séries"". Un casting qui envoie du très lourd, avec de magnifiques révélations, et une consécration pour Cillian Murphy. Un seul point négatif est à noté, c'est la fameuse explosion qui m'a déçu par rapport à tout le teasing qu'il y'a eu. Film à voir en IMAX, le son est extraordinaire."
,https://www.allocine.fr/film/fichefilm-296168/critiques/spectateurs/?page=45,"4,5",Dune : Deuxième Partie,
,https://www.allocine.fr/film/fichefilm-296168/critiques/spectateurs/?page=45,"4,3",Frères,
,https://www.allocine.fr/film/fichefilm-296168/critiques/spectateurs/?page=45,"4,3",Amal - Un esprit libre,
,https://www.allocine.fr/film/fichefilm-296168/critiques/spectateurs/?page=45,"4,3",Il reste encore demain,
,https://www.allocine.fr/film/fichefilm-296168/critiques/spectateurs/?page=45,"4,3",Une vie,
,https://www.allocine.fr/film/fichefilm-296168/critiques/spectateurs/?page=45,"4,2",Le Royaume de Kensuke,
,https://www.allocine.fr/film/fichefilm-296168/critiques/spectateurs/?page=46,"4,5",Sarah PKp,"La longueur apparente du film ne s’est pas faite ressentir tant le rythme nous tient en haleine sans avoir à en faire des caisses. Les dialogues, le travail des couleurs, des décors, des plans, la musique, les sauts dans le temps sont bien maîtrisés et HEUREUSEMENT. Le sens vient à mesure que les minutes devant l’écran s’écoulent. Ce casting donne toute la profondeur à ce sujet qui de prime abord pourrait laisser perplexe quant à son dynamisme cinématographique. Il a le talent de ne pas virer au documentaire et la sagesse de ne pas sombrer dans le romantisme."
,https://www.allocine.fr/film/fichefilm-296168/critiques/spectateurs/?page=46,"4,0",zevinac,"Je suis le réalisateur depuis un bout de temps et quand j'ai su que le prochain serait Oppenheimer j'ai eu quelques craintes sur le rendu final de ce type de film.comme d'habitude Christopher Nolan réussit à nous entrainer en plusieurs tableaux de vie de cet éminent scientifique avec toute la complexité de l'homme, son génie mais aussi le mal être qu'il traverse au fur et à mesure du temps !l'immersion avec la bande son, les personnes principaux mais aussi tous les premiers secondaires donnent une lecture très prenante de l'ambition du film ! nous faire plonger en ces temps où la course à la puissance ramènerait la paix !je suis toujours bluffé par le sens et l'utilisation des caméras qui nous met en immersion, on se croirait presque être avec eux pour vivre pleinement cette course effrénée ! même si on connait la fin de l'histoire on se laisse complétement porté par l'angoisse de la réussite en oubliant même qu'on sait qu'elle arrivera !un petit bémol sur la première explosion, je pensais en prendre plein la vue et les oreilles mais je ne l'ai pas trouvé aussi incroyable qu'elle devait être. ce sera ma seule faiblesse dans ce film qui se laisse voir facilement !"
,https://www.allocine.fr/film/fichefilm-296168/critiques/spectateurs/?page=46,"4,5",Nadnadnad,"Une bande son dingue par Ludwig G., une histoire tri-temporel très bien ficellé et compréhensive, une 1ere partie qui met en place le contexte scientifique que j'ai adoré. Tout ce qui se passe dans Los Alamos me rappelle Imitation Game, avec une tension et un suspense très prenant. La montée en puissance d'ailleurs jusqu'à l'explosion de la bombe est folle. On pourrait croire que le soufflet tombe un peu après cette partie là mais non, puisque maintenant on s'intéresse aux 2 auditions très stressante et avec une énorme tension là encore. Quelques tout petits moments de longueur mais pour un film de 3h, c'est logique ! Ce film n'est ni un biopic ni un film de guerre, mais un véritable thriller"
